,Unnamed: 0,datadate,tic,prccd,ajexdi,prcod,prchd,prcld,cshtrd
2893,61,20200810,ETH,395.44,1.0,390.14,399.18,385.13,826969.9063300014
2894,62,20200811,ETH,379.0,1.0,395.43,398.21,367.0,992412.6023000005
2895,63,20200812,ETH,387.18,1.0,378.99,389.23,365.85,751848.7982999992
2896,64,20200813,ETH,424.54,1.0,387.18,431.49,376.59,1511330.7732
2897,65,20200814,ETH,438.11,1.0,424.54,444.71,417.05,1109670.943239999
2898,66,20200815,ETH,432.32,1.0,438.12,442.94,427.02,681698.5970999986
2899,67,20200816,ETH,433.62,1.0,432.3,436.99,412.47,716666.2525800007
2900,68,20200817,ETH,430.89,1.0,433.61,446.0,420.37,868870.6499599981
2901,69,20200818,ETH,421.95,1.0,430.89,433.81,415.0,743254.5701799998
2902,70,20200819,ETH,407.46,1.0,421.92,426.75,393.25,978339.6922099995
2903,71,20200820,ETH,415.94,1.0,407.46,418.98,402.07,663555.7344500002
2904,72,20200821,ETH,387.97,1.0,415.94,418.68,385.1,860998.7255999991
2905,73,20200822,ETH,395.24,1.0,387.93,397.04,379.92,643235.7654300003
2906,74,20200823,ETH,390.71,1.0,395.23,396.95,383.15,445317.81989000057
2907,75,20200824,ETH,407.68,1.0,390.72,410.42,387.44,717403.8187700001
2908,76,20200825,ETH,382.93,1.0,407.68,409.06,370.0,970445.3839499992
2909,77,20200826,ETH,385.81,1.0,382.91,392.91,377.37,738690.779400002
2910,78,20200827,ETH,383.27,1.0,385.81,397.1,371.48,877763.736580001
2911,79,20200828,ETH,395.11,1.0,383.31,398.0,379.75,732601.4690500002
2912,80,20200829,ETH,398.65,1.0,395.1,405.69,391.88,659802.6334399999
2913,81,20200830,ETH,428.94,1.0,398.65,429.89,398.3,894979.7178800001
2914,82,20200831,ETH,433.79,1.0,428.94,439.0,418.04,1040748.6888100008
2915,83,20200901,ETH,475.4,1.0,433.8,488.84,429.03,1751354.5771900043
2916,84,20200902,ETH,439.5,1.0,475.4,481.39,420.0,1880642.4685299988
2917,85,20200903,ETH,381.4,1.0,439.5,450.7,372.0,2408569.3415099992
2918,86,20200904,ETH,385.26,1.0,381.35,400.21,357.0,1806488.224740001
2919,87,20200905,ETH,335.01,1.0,385.3,395.0,308.42,2777166.513889998
2920,88,20200906,ETH,352.8,1.0,335.04,360.0,316.1,2017811.147210001
2921,89,20200907,ETH,353.59,1.0,352.85,358.51,323.0,1740618.4246200004
2922,90,20200908,ETH,337.39,1.0,353.59,356.58,325.38,1400246.8296200011
2923,91,20200909,ETH,350.85,1.0,337.41,359.0,330.51,879760.5625500001
2924,92,20200910,ETH,367.93,1.0,350.85,377.25,349.91,1134287.6113699991
2925,93,20200911,ETH,373.63,1.0,367.93,375.27,355.49,844017.5996600004
2926,94,20200912,ETH,387.78,1.0,373.62,388.57,364.73,766542.3163500007
2927,95,20200913,ETH,366.42,1.0,387.78,390.43,350.0,989195.6904700012
2928,96,20200914,ETH,377.12,1.0,366.43,384.64,355.73,1042059.62265
2929,97,20200915,ETH,364.06,1.0,377.12,382.47,362.34,883856.3300500001
2930,98,20200916,ETH,365.11,1.0,364.05,373.45,355.0,841709.9893899969
2931,99,20200917,ETH,389.36,1.0,365.04,394.14,363.3,1256300.4110000005
2932,100,20200918,ETH,384.39,1.0,389.35,392.58,375.33,804194.4721900009
2933,101,20200919,ETH,385.25,1.0,384.4,388.72,377.0,570908.3355300003
2934,102,20200920,ETH,371.04,1.0,385.25,385.45,365.0,693164.4014400003
2935,103,20200921,ETH,340.36,1.0,371.04,376.8,331.0,1283946.0309799977
2936,104,20200922,ETH,344.21,1.0,340.31,346.91,335.34,842731.1287799978
2937,105,20200923,ETH,320.72,1.0,344.18,344.65,313.29,940904.4975600006
2938,106,20200924,ETH,348.97,1.0,320.72,353.1,316.67,1071705.0972099996
2939,107,20200925,ETH,351.92,1.0,348.97,358.0,337.58,860643.7792399988
2940,108,20200926,ETH,353.92,1.0,351.93,356.4,345.88,530879.2075500003
2941,109,20200927,ETH,357.49,1.0,353.95,362.14,347.24,569568.5504100005
2942,110,20200928,ETH,353.96,1.0,357.58,368.2,351.7,757758.4304000016
2943,111,20200929,ETH,359.79,1.0,353.91,360.63,350.45,585143.1689200009
2944,112,20200930,ETH,359.83,1.0,359.78,361.5,351.56,498943.2322599996
2945,113,20201001,ETH,352.85,1.0,359.83,370.45,345.51,758349.3195899988
2946,114,20201002,ETH,345.6,1.0,352.83,354.55,334.24,733571.8421099995
2947,115,20201003,ETH,345.95,1.0,345.6,351.0,343.7,303595.7190099998
2948,116,20201004,ETH,352.37,1.0,345.94,354.45,343.81,343932.9171200005
2949,117,20201005,ETH,353.62,1.0,352.34,356.1,348.54,376740.30691999977
2950,118,20201006,ETH,340.75,1.0,353.63,355.1,336.8,640063.2695100005
2951,119,20201007,ETH,341.58,1.0,340.8,342.85,332.18,541928.8637599997
2952,120,20201008,ETH,350.95,1.0,341.58,353.32,334.21,631794.8756
2953,121,20201009,ETH,365.02,1.0,350.94,368.33,347.32,650478.1933799993
2954,122,20201010,ETH,370.52,1.0,365.01,378.4,364.71,591005.32129
2955,123,20201011,ETH,374.16,1.0,370.51,377.6,368.87,373318.2377900001
2956,124,20201012,ETH,386.51,1.0,374.17,394.8,365.58,844422.6544399998
2957,125,20201013,ETH,381.04,1.0,386.51,387.75,374.51,645141.9139400002
2958,126,20201014,ETH,378.69,1.0,381.05,387.41,373.13,569557.8293599986
2959,127,20201015,ETH,377.64,1.0,378.69,381.79,369.85,634038.0945299999
2960,128,20201016,ETH,365.5,1.0,377.63,379.83,361.18,654029.3640399995
2961,129,20201017,ETH,368.32,1.0,365.5,370.46,363.36,285578.24536999984
2962,130,20201018,ETH,378.11,1.0,368.31,378.64,367.1,323468.4709500004
2963,131,20201019,ETH,379.3,1.0,378.12,384.32,372.5,577252.9026500002
2964,132,20201020,ETH,368.52,1.0,379.3,380.73,365.27,617309.8167700003
2965,133,20201021,ETH,390.38,1.0,368.53,401.49,367.74,1221663.6378400004
2966,134,20201022,ETH,413.98,1.0,390.31,420.73,390.21,1095897.2066699993
2967,135,20201023,ETH,409.11,1.0,413.94,419.33,401.3,727832.3224000016
2968,136,20201024,ETH,412.14,1.0,409.19,416.66,407.0,419236.8710600002
2969,137,20201025,ETH,405.86,1.0,412.14,417.4,402.5,415586.9761000003
2970,138,20201026,ETH,392.52,1.0,405.85,411.11,382.3,895142.672660001
2971,139,20201027,ETH,403.45,1.0,392.52,410.25,389.9,754244.3755200005
2972,140,20201028,ETH,388.23,1.0,403.41,409.2,380.52,855275.4688199983
2973,141,20201029,ETH,387.13,1.0,388.22,393.72,380.52,573096.0141600006
2974,142,20201030,ETH,382.49,1.0,387.12,391.97,373.29,771750.7474599999
2975,143,20201031,ETH,386.46,1.0,382.59,394.88,379.9,467453.8105
2976,144,20201101,ETH,396.67,1.0,386.44,398.29,384.61,438952.9556500001
2977,145,20201102,ETH,383.02,1.0,396.68,404.5,377.92,779968.5795700012
2978,146,20201103,ETH,387.88,1.0,383.01,390.0,370.23,752954.3711399978
2979,147,20201104,ETH,402.49,1.0,387.88,408.39,376.47,1157064.3507600005
2980,148,20201105,ETH,416.69,1.0,402.5,420.4,396.14,1475139.7734200011
2981,149,20201106,ETH,455.91,1.0,416.73,458.27,414.76,1682440.960260001
2982,150,20201107,ETH,435.21,1.0,455.91,468.28,424.14,1653416.5960999983
2983,151,20201108,ETH,454.3,1.0,435.2,460.1,431.99,840908.4684100009
2984,152,20201109,ETH,444.32,1.0,454.29,459.1,433.09,1099213.246410002
2985,153,20201110,ETH,450.34,1.0,444.32,455.0,438.7,866872.4110799987
2986,154,20201111,ETH,463.09,1.0,450.34,476.25,449.28,1205782.842619999
2987,155,20201112,ETH,462.39,1.0,463.09,470.0,451.2,990776.6291199984
2988,156,20201113,ETH,476.43,1.0,462.48,478.01,457.12,976665.0975199988
2989,157,20201114,ETH,460.89,1.0,476.42,477.47,452.0,735252.7853999996
2990,158,20201115,ETH,448.08,1.0,460.9,462.89,440.19,665217.5667100004
2991,159,20201116,ETH,460.55,1.0,448.07,466.0,445.45,812060.4463800011
2992,160,20201117,ETH,482.15,1.0,460.51,484.88,459.8,1151573.3745600008
2993,161,20201118,ETH,478.41,1.0,482.11,495.31,456.6,1477696.2911600012
2994,162,20201119,ETH,471.25,1.0,478.43,480.75,464.86,817418.5268499989
2995,163,20201120,ETH,510.12,1.0,471.26,514.4,470.65,1516361.907360001
2996,164,20201121,ETH,552.35,1.0,510.12,553.32,502.82,1548851.2906699989
2997,165,20201122,ETH,560.03,1.0,552.42,580.88,511.28,1850317.935809997
2998,166,20201123,ETH,608.58,1.0,560.03,610.85,550.12,2076008.848459997
2999,167,20201124,ETH,604.97,1.0,608.58,623.0,585.0,1606450.491929999
3000,168,20201125,ETH,569.5,1.0,604.98,606.0,553.83,1219440.02727
3001,169,20201126,ETH,519.83,1.0,569.38,577.14,481.0,2683460.741710004
3002,170,20201127,ETH,518.68,1.0,519.83,530.62,493.72,1088064.2811400006
3003,171,20201128,ETH,537.52,1.0,518.59,547.94,506.59,900508.6143100002
3004,172,20201129,ETH,576.3,1.0,537.5,576.9,530.32,855276.4666399992
3005,173,20201130,ETH,616.66,1.0,576.32,616.85,570.07,1501989.454080001
3006,174,20201201,ETH,585.26,1.0,616.65,635.7,560.0,2163875.81376
3007,175,20201202,ETH,596.89,1.0,585.26,604.93,575.0,1069538.6561899977
3008,176,20201203,ETH,615.85,1.0,596.88,623.44,585.82,935687.9172300005
3009,177,20201204,ETH,567.24,1.0,615.84,620.0,565.82,1052452.7866600002
3010,178,20201205,ETH,596.8,1.0,567.24,597.11,560.88,701567.9556400005
3011,179,20201206,ETH,601.54,1.0,596.82,607.5,583.0,602496.9633900003
3012,180,20201207,ETH,591.28,1.0,601.59,603.15,584.22,498329.37589000026
3013,181,20201208,ETH,554.94,1.0,591.27,595.0,549.22,804443.0071699994
3014,182,20201209,ETH,573.09,1.0,554.92,578.08,530.43,997192.1673800008
3015,183,20201210,ETH,558.99,1.0,573.2,575.7,548.11,608414.5146599988
3016,184,20201211,ETH,544.43,1.0,558.99,560.8,535.5,768921.7831699995
3017,185,20201212,ETH,568.04,1.0,544.46,574.0,543.1,573913.9531099993
3018,186,20201213,ETH,590.7,1.0,568.09,595.0,563.22,657794.4615800005
3019,187,20201214,ETH,586.29,1.0,590.81,591.48,575.6,493012.0270600002
3020,188,20201215,ETH,588.64,1.0,586.29,597.2,578.58,569270.5201100011
3021,189,20201216,ETH,637.18,1.0,588.78,640.0,580.71,1185588.0507799992
3022,190,20201217,ETH,642.7,1.0,637.18,676.25,625.76,2006130.019750005
3023,191,20201218,ETH,653.85,1.0,642.71,664.61,629.4,1000012.980180002
3024,192,20201219,ETH,658.03,1.0,653.76,669.95,645.42,858803.8845899984
3025,193,20201220,ETH,638.18,1.0,658.05,661.39,621.01,823958.2284299992
3026,194,20201221,ETH,607.58,1.0,638.1,648.0,595.9,834470.3823100001
3027,195,20201222,ETH,636.45,1.0,607.68,637.73,588.0,918851.2565400008
3028,196,20201223,ETH,585.56,1.0,636.41,638.44,551.28,1208807.365179999
3029,197,20201224,ETH,612.31,1.0,585.48,615.02,565.43,886335.8633299981
3030,198,20201225,ETH,626.82,1.0,612.31,634.24,604.28,798009.6291499984
3031,199,20201226,ETH,637.44,1.0,626.78,652.91,615.26,958585.50647
3032,200,20201227,ETH,685.11,1.0,637.44,717.13,625.0,1859968.1502900016
3033,201,20201228,ETH,730.41,1.0,685.1,748.09,681.04,1627154.3926600043
3034,202,20201229,ETH,732.0,1.0,730.4,740.78,689.2,1106876.3585499995
3035,203,20201230,ETH,752.17,1.0,732.0,758.74,716.62,1008574.09906
3036,204,20201231,ETH,736.42,1.0,752.17,755.74,722.0,863375.5798099986
3037,205,20210101,ETH,728.91,1.0,736.42,749.0,714.29,675114.0932899991
3038,206,20210102,ETH,774.56,1.0,728.91,787.69,714.91,1352618.57668
3039,207,20210103,ETH,978.28,1.0,774.44,1011.07,768.71,2813603.886150001
3040,208,20210104,ETH,1041.43,1.0,978.33,1162.97,890.0,4245010.9400400035
3041,209,20210105,ETH,1099.56,1.0,1041.45,1134.6,974.45,2706995.6752500003
3042,210,20210106,ETH,1208.42,1.0,1100.16,1213.0,1057.26,2390136.593340001
3043,211,20210107,ETH,1224.87,1.0,1208.75,1289.0,1131.0,1972922.8205900008
3044,212,20210108,ETH,1216.93,1.0,1224.86,1273.75,1065.0,2131172.923410007
3045,213,20210109,ETH,1276.0,1.0,1216.72,1304.37,1171.36,1448871.115140002
3046,214,20210110,ETH,1254.25,1.0,1276.0,1348.33,1170.0,1951179.35003
3047,215,20210111,ETH,1087.01,1.0,1254.24,1260.0,915.0,4068784.656779999
3048,216,20210112,ETH,1050.16,1.0,1087.0,1150.02,1006.33,2302645.340519998
3049,217,20210113,ETH,1129.89,1.0,1050.36,1137.65,987.48,1564202.3908100016
3050,218,20210114,ETH,1231.62,1.0,1129.79,1247.55,1086.7,1555737.3855599978
3051,219,20210115,ETH,1168.53,1.0,1231.89,1256.98,1069.42,1944038.83738
3052,220,20210116,ETH,1227.83,1.0,1168.48,1298.0,1151.77,1575384.4379699985
3053,221,20210117,ETH,1232.45,1.0,1227.83,1269.02,1165.0,1317285.005790001
3054,222,20210118,ETH,1258.45,1.0,1232.5,1260.75,1182.58,998050.1107299984
3055,223,20210119,ETH,1365.36,1.0,1258.52,1438.3,1251.49,2278852.557579999
3056,224,20210120,ETH,1376.99,1.0,1365.36,1407.93,1235.42,2219137.6214400004
3057,225,20210121,ETH,1110.96,1.0,1376.72,1390.0,1086.0,2310208.5729799983
3058,226,20210122,ETH,1232.62,1.0,1111.98,1273.79,1042.31,2020593.2167299998
3059,227,20210123,ETH,1233.6,1.0,1232.61,1272.44,1195.9,1009545.0825800016
3060,228,20210124,ETH,1392.51,1.0,1233.46,1398.83,1220.0,1510879.5381699954
3061,229,20210125,ETH,1317.88,1.0,1392.19,1475.0,1293.69,1885441.3128900025
3062,230,20210126,ETH,1365.97,1.0,1317.6,1378.49,1244.56,1682923.6579900025
3063,231,20210127,ETH,1239.03,1.0,1366.54,1373.9,1207.0,2009772.0835799992
3064,232,20210128,ETH,1329.69,1.0,1238.93,1360.0,1217.23,1365269.7196200006
3065,233,20210129,ETH,1379.5,1.0,1329.44,1436.9,1285.35,2253963.1868199967
3066,234,20210130,ETH,1378.05,1.0,1379.56,1406.0,1326.41,1040042.2362999987
3067,235,20210131,ETH,1312.55,1.0,1378.04,1380.74,1281.12,958704.8557099996
3068,236,20210201,ETH,1374.17,1.0,1312.45,1377.99,1269.99,1096397.918619999
3069,237,20210202,ETH,1511.87,1.0,1374.09,1547.9,1360.28,1944227.9987799954
3070,238,20210203,ETH,1664.49,1.0,1511.93,1669.35,1508.39,1535869.8880099987
3071,239,20210204,ETH,1595.67,1.0,1664.67,1695.2,1554.44,1646433.5958900016
3072,240,20210205,ETH,1719.19,1.0,1595.53,1760.49,1591.0,1194123.2994600006
3073,241,20210206,ETH,1676.35,1.0,1718.95,1743.67,1642.94,1149808.3310099994
3074,242,20210207,ETH,1611.62,1.0,1676.35,1693.0,1490.46,1281734.8681399971
3075,243,20210208,ETH,1750.15,1.0,1611.46,1775.57,1563.89,1339665.4659200006
3076,244,20210209,ETH,1769.13,1.0,1749.68,1821.88,1708.49,1185071.8959300013
3077,245,20210210,ETH,1740.78,1.0,1769.14,1837.86,1680.0,1219932.2547400002
3078,246,20210211,ETH,1785.62,1.0,1740.76,1819.0,1703.44,735079.8269900009
3079,247,20210212,ETH,1840.26,1.0,1785.83,1864.88,1739.88,909600.2065299995
3080,248,20210213,ETH,1814.96,1.0,1840.24,1871.72,1765.0,767589.0728499999
3081,249,20210214,ETH,1800.42,1.0,1815.25,1850.0,1784.11,675261.77873
3082,250,20210215,ETH,1779.25,1.0,1800.03,1835.72,1655.67,1053474.5787899988
3083,251,20210216,ETH,1781.99,1.0,1779.33,1827.28,1724.0,817493.4751300011
3084,252,20210217,ETH,1849.88,1.0,1781.99,1855.0,1733.01,795711.6331099998
3085,253,20210218,ETH,1939.61,1.0,1849.7,1950.5,1849.69,937227.1019099994
3086,254,20210219,ETH,1955.0,1.0,1938.91,1972.82,1891.0,793404.4114999992
3087,255,20210220,ETH,1913.0,1.0,1955.46,2042.34,1803.14,1261315.8127900006
3088,256,20210221,ETH,1933.53,1.0,1912.9,1976.31,1883.01,756568.197430001
3089,257,20210222,ETH,1777.58,1.0,1933.54,1936.29,1551.0,1807244.980990001
3090,258,20210223,ETH,1577.89,1.0,1777.42,1782.39,1355.0,2547837.8206800018
3091,259,20210224,ETH,1623.39,1.0,1577.79,1712.7,1500.2,1384388.8172699986
3092,260,20210225,ETH,1481.75,1.0,1623.16,1671.59,1459.16,1032670.7940900004
3093,261,20210226,ETH,1444.59,1.0,1482.08,1562.25,1400.0,1355973.2937799979
3094,262,20210227,ETH,1458.13,1.0,1444.56,1529.0,1425.0,927423.0475
3095,263,20210228,ETH,1419.18,1.0,1458.27,1468.75,1293.18,1410207.562840002
3096,264,20210301,ETH,1569.86,1.0,1418.67,1572.0,1409.91,1094695.1783900014
3097,265,20210302,ETH,1486.78,1.0,1570.0,1602.9,1455.52,1061142.38743
3098,266,20210303,ETH,1567.69,1.0,1486.79,1656.94,1475.47,1054846.3147099991
3099,267,20210304,ETH,1539.23,1.0,1567.68,1624.87,1506.36,946365.6708799995
3100,268,20210305,ETH,1528.31,1.0,1539.22,1548.96,1441.66,910786.2897600008
3101,269,20210306,ETH,1650.35,1.0,1528.08,1671.58,1513.03,1013300.9392800005
3102,270,20210307,ETH,1726.16,1.0,1650.68,1734.16,1630.35,848470.7813600013
3103,271,20210308,ETH,1833.18,1.0,1726.46,1843.59,1664.96,1149711.399869998
3104,272,20210309,ETH,1870.51,1.0,1833.22,1870.77,1798.2,857229.4785499987
3105,273,20210310,ETH,1795.12,1.0,1870.5,1877.69,1757.0,937230.6283100001
3106,274,20210311,ETH,1825.78,1.0,1795.28,1846.7,1725.0,909011.4960999994
3107,275,20210312,ETH,1766.1,1.0,1825.78,1841.88,1719.72,869564.6361000008
3108,276,20210313,ETH,1922.35,1.0,1766.13,1944.3,1727.75,926283.2264199994
3109,277,20210314,ETH,1848.1,1.0,1922.35,1933.1,1836.0,637963.6362700004
3110,278,20210315,ETH,1793.48,1.0,1848.1,1891.76,1730.0,1025326.7965800002
3111,279,20210316,ETH,1805.12,1.0,1793.99,1819.5,1711.68,764993.4014699998
3112,280,20210317,ETH,1823.58,1.0,1805.01,1838.88,1741.18,658349.4484300006
3113,281,20210318,ETH,1776.08,1.0,1823.58,1850.0,1759.04,603721.6105600012
3114,282,20210319,ETH,1809.1,1.0,1775.92,1840.61,1733.47,500258.4287499999
3115,283,20210320,ETH,1806.1,1.0,1809.01,1868.83,1800.86,451556.1063899996
3116,284,20210321,ETH,1782.98,1.0,1806.57,1817.16,1747.0,465953.9874899999
3117,285,20210322,ETH,1680.97,1.0,1783.23,1807.51,1655.15,582727.4908099999
3118,286,20210323,ETH,1668.08,1.0,1681.17,1721.17,1650.0,577213.9958899997
3119,287,20210324,ETH,1581.84,1.0,1668.2,1740.86,1536.92,753834.5239300003
3120,288,20210325,ETH,1585.74,1.0,1581.88,1622.0,1549.4,701697.0025800021
3121,289,20210326,ETH,1698.84,1.0,1585.83,1699.93,1585.79,515470.92906999966
3122,290,20210327,ETH,1712.63,1.0,1698.84,1732.67,1666.41,443845.49957000033
3123,291,20210328,ETH,1687.01,1.0,1712.52,1725.66,1661.4,348895.5131399997
3124,292,20210329,ETH,1816.74,1.0,1687.16,1841.0,1677.85,647724.46387
3125,293,20210330,ETH,1840.46,1.0,1816.76,1859.13,1786.3,568842.0052599994
3126,294,20210331,ETH,1919.37,1.0,1840.41,1947.29,1768.15,746995.8591000005
3127,295,20210401,ETH,1968.05,1.0,1919.37,1984.77,1885.02,741341.40519
3128,296,20210402,ETH,2133.69,1.0,1968.05,2146.0,1948.48,846197.9321499991
3129,297,20210403,ETH,2008.52,1.0,2133.69,2138.12,1996.3,770176.3219200005
3130,298,20210404,ETH,2075.69,1.0,2008.59,2091.83,1975.24,514345.76554000005
3131,299,20210405,ETH,2107.38,1.0,2075.7,2130.64,2002.15,684923.6149400002
3132,300,20210406,ETH,2112.21,1.0,2107.43,2151.0,2044.65,673386.05575
3133,301,20210407,ETH,1963.47,1.0,2112.22,2129.01,1930.01,892984.9042199991
3134,302,20210408,ETH,2080.46,1.0,1963.46,2084.61,1947.35,501355.9979999994
3135,303,20210409,ETH,2066.87,1.0,2080.39,2100.0,2047.57,426387.4378999996
3136,304,20210410,ETH,2133.49,1.0,2067.19,2200.0,2058.0,655458.2089400003
3137,305,20210411,ETH,2151.36,1.0,2133.49,2165.02,2113.4,392265.50773000024
3138,306,20210412,ETH,2137.69,1.0,2151.42,2203.46,2102.0,579093.3569399997
3139,307,20210413,ETH,2299.19,1.0,2137.86,2318.0,2135.53,782608.6209000011
3140,308,20210414,ETH,2432.6,1.0,2299.19,2447.29,2281.33,972931.6086600005
3141,309,20210415,ETH,2514.04,1.0,2432.59,2543.47,2400.0,681950.9664499997
3142,310,20210416,ETH,2422.67,1.0,2514.04,2548.29,2300.0,999163.7520499986
3143,311,20210417,ETH,2317.6,1.0,2422.38,2495.0,2310.0,624232.2556800002
3144,312,20210418,ETH,2235.64,1.0,2317.65,2340.0,1946.8,1475383.6920399999
3145,313,20210419,ETH,2161.12,1.0,2235.65,2300.0,2080.0,820592.2655499984
3146,314,20210420,ETH,2330.03,1.0,2161.12,2346.62,2055.0,992240.8089999994
3147,315,20210421,ETH,2357.06,1.0,2330.26,2469.54,2235.16,1177885.8617000014
3148,316,20210422,ETH,2397.94,1.0,2357.06,2644.47,2303.44,2213643.8347899998
3149,317,20210423,ETH,2367.39,1.0,2397.94,2442.89,2107.0,2412052.157470002
3150,318,20210424,ETH,2213.35,1.0,2367.39,2368.74,2154.8,997688.9462299995
3151,319,20210425,ETH,2320.49,1.0,2214.08,2356.64,2168.0,857517.3821800002
3152,320,20210426,ETH,2532.6,1.0,2320.44,2542.8,2303.64,1076469.0136700014
3153,321,20210427,ETH,2666.13,1.0,2532.06,2680.0,2480.29,771728.4645100004
3154,322,20210428,ETH,2748.24,1.0,2666.13,2760.0,2559.44,999383.1852000024
3155,323,20210429,ETH,2757.04,1.0,2748.23,2798.0,2668.0,863890.0106899993
3156,324,20210430,ETH,2772.42,1.0,2757.04,2798.3,2723.09,695339.2048199994
3157,325,20210501,ETH,2944.77,1.0,2772.42,2954.28,2743.41,690260.0774100013
3158,326,20210502,ETH,2949.56,1.0,2944.83,2985.0,2852.26,571982.5445000007
3159,327,20210503,ETH,3431.04,1.0,2949.33,3454.0,2949.32,1329088.0628000002
3160,328,20210504,ETH,3239.01,1.0,3431.04,3527.0,3160.0,1826039.3855799998
3161,329,20210505,ETH,3524.26,1.0,3239.01,3549.34,3200.23,1174816.7358800005
3162,330,20210506,ETH,3489.73,1.0,3524.33,3605.4,3376.47,920592.5770599984
3163,331,20210507,ETH,3479.53,1.0,3489.74,3587.0,3353.23,760544.6478099994
3164,332,20210508,ETH,3910.26,1.0,3479.79,3958.33,3449.27,1130467.548519999
3165,333,20210509,ETH,3923.95,1.0,3910.26,3983.65,3726.08,1000401.0082
3166,334,20210510,ETH,3945.88,1.0,3923.95,4208.0,3650.0,1505897.9261199983
3167,335,20210511,ETH,4173.45,1.0,3946.63,4180.22,3771.64,1095927.1040299977
3168,336,20210512,ETH,3823.21,1.0,4173.46,4372.72,3701.58,1601842.7401699994
3169,337,20210513,ETH,3717.91,1.0,3810.15,4034.77,3500.0,2068708.1742700043
3170,338,20210514,ETH,4075.01,1.0,3717.92,4173.28,3691.35,1153390.4263099995
3171,339,20210515,ETH,3646.68,1.0,4075.02,4134.05,3632.0,1039174.8808200008
3172,340,20210516,ETH,3582.1,1.0,3646.24,3879.0,3343.06,1324065.6587499978
3173,341,20210517,ETH,3282.51,1.0,3581.81,3587.06,3102.0,1904012.4399800017
3174,342,20210518,ETH,3375.07,1.0,3282.25,3565.71,3240.0,1287110.841430001
3175,343,20210519,ETH,2438.92,1.0,3375.08,3441.73,1888.0,4309836.319389999
3176,344,20210520,ETH,2768.62,1.0,2438.92,2990.05,2155.0,2942777.930099993
3177,345,20210521,ETH,2430.98,1.0,2767.87,2938.54,2101.0,2727031.9351399983
3178,346,20210522,ETH,2294.87,1.0,2430.98,2485.0,2145.0,1684318.0115699994
3179,347,20210523,ETH,2096.39,1.0,2295.45,2381.57,1728.74,2914548.7312499983
3180,348,20210524,ETH,2648.43,1.0,2096.63,2675.0,2079.94,2186632.9224499976
3181,349,20210525,ETH,2705.11,1.0,2647.92,2750.0,2378.54,2115349.50445
3182,350,20210526,ETH,2884.94,1.0,2705.1,2910.0,2643.0,1583799.5925099966
3183,351,20210527,ETH,2742.23,1.0,2884.82,2889.74,2633.68,1099029.912059999
3184,352,20210528,ETH,2412.1,1.0,2742.23,2762.45,2327.38,1554584.6136200004
3185,353,20210529,ETH,2278.74,1.0,2412.34,2574.27,2204.1,1379427.1885100028
3186,354,20210530,ETH,2385.98,1.0,2278.74,2476.42,2180.53,1151113.19883
3187,355,20210531,ETH,2706.15,1.0,2385.82,2720.0,2271.44,1307958.0406800006
3188,356,20210601,ETH,2634.57,1.0,2706.15,2740.0,2523.74,1179577.1080600005
3189,357,20210602,ETH,2706.22,1.0,2634.31,2802.99,2550.0,970070.53563
3190,358,20210603,ETH,2857.25,1.0,2706.21,2891.95,2662.4,1024290.8942300008
3191,359,20210604,ETH,2689.51,1.0,2857.25,2860.0,2552.0,1188314.111909999
3192,360,20210605,ETH,2627.73,1.0,2689.54,2816.87,2552.23,961824.1241299994
3193,361,20210606,ETH,2711.92,1.0,2627.63,2745.0,2614.0,673792.693690001
3194,362,20210607,ETH,2592.05,1.0,2711.92,2847.55,2570.0,1152128.0785599994
3195,363,20210608,ETH,2507.23,1.0,2592.05,2620.99,2304.91,1693747.4275900016
3196,364,20210609,ETH,2610.18,1.0,2507.43,2626.63,2405.28,1276718.2401099985
3197,365,20210610,ETH,2471.09,1.0,2610.2,2624.46,2425.11,741237.4992600002
3198,366,20210611,ETH,2354.01,1.0,2471.01,2497.99,2321.37,587364.2735800003
3199,367,20210612,ETH,2370.74,1.0,2354.09,2454.53,2256.22,767439.4984000005
3200,368,20210613,ETH,2509.33,1.0,2370.64,2548.41,2308.41,715948.7598599995
3201,369,20210614,ETH,2580.77,1.0,2509.33,2609.17,2461.0,684183.5562199997
3202,370,20210615,ETH,2543.54,1.0,2580.58,2640.0,2507.7,599826.6493300012
3203,371,20210616,ETH,2367.89,1.0,2543.55,2556.19,2351.18,624741.7835799996
3204,372,20210617,ETH,2373.28,1.0,2368.02,2460.5,2306.0,560667.5856599996
3205,373,20210618,ETH,2234.09,1.0,2373.28,2378.0,2139.0,778905.2019699997
3206,374,20210619,ETH,2164.67,1.0,2234.09,2278.82,2161.67,496872.2499700003
3207,375,20210620,ETH,2243.47,1.0,2165.34,2280.01,2040.68,743883.6474099995
3208,376,20210621,ETH,1885.49,1.0,2243.49,2260.16,1865.54,1629819.6657600012
3209,377,20210622,ETH,1879.28,1.0,1885.27,1998.0,1700.48,1695338.0805200015
3210,378,20210623,ETH,1968.14,1.0,1879.29,2045.0,1821.95,918612.3049400005
3211,379,20210624,ETH,1989.52,1.0,1967.95,2036.61,1884.79,701231.6747800012
3212,380,20210625,ETH,1808.82,1.0,1989.53,2019.99,1791.22,858808.5476700008
3213,381,20210626,ETH,1829.64,1.0,1808.97,1852.8,1717.32,832315.1490399998
3214,382,20210627,ETH,1982.28,1.0,1829.84,1984.5,1804.26,696055.7930699986
